image_id,class_id,super_class_id,path,image_path,source_split
93933,17274,7,lamp_final/351255185718_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/351255185718_0.JPG,test
101994,18809,8,mug_final/400962186071_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/400962186071_0.JPG,test
33541,5894,7,lamp_final/191564506813_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/191564506813_4.JPG,train
87343,16100,6,kettle_final/321823195303_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/321823195303_5.JPG,test
9067,1417,2,cabinet_final/201386873540_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/201386873540_3.JPG,train
27416,4807,6,kettle_final/181831561120_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/181831561120_1.JPG,train
102256,18858,9,sofa_final/201397539106_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/201397539106_2.JPG,test
8723,1364,2,cabinet_final/191655308270_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/191655308270_4.JPG,train
19493,3343,4,coffee_maker_final/181827186479_7.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/181827186479_7.JPG,train
31248,5476,7,lamp_final/151438953493_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/151438953493_1.JPG,train
10436,1648,3,chair_final/121098264219_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/121098264219_1.JPG,train
65839,12266,2,cabinet_final/271949139254_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/271949139254_4.JPG,test
1943,284,1,bicycle_final/161749358291_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/161749358291_2.JPG,train
49292,9118,10,stapler_final/221829650264_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/221829650264_1.JPG,train
91070,16757,7,lamp_final/271924054986_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/271924054986_2.JPG,test
50771,9431,11,table_final/131074394581_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/131074394581_0.JPG,train
39161,6986,8,mug_final/181763374173_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/181763374173_3.JPG,train
107279,19891,10,stapler_final/271890501250_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/271890501250_1.JPG,test
67886,12597,2,cabinet_final/321825921165_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/321825921165_1.JPG,test
85676,15783,6,kettle_final/271780936447_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/271780936447_1.JPG,test
96602,17783,8,mug_final/261981814652_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/261981814652_4.JPG,test
118958,22400,12,toaster_final/351426103420_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/351426103420_0.JPG,test
111556,20864,11,table_final/270874968570_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/270874968570_1.JPG,test
110693,20666,11,table_final/251740124265_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/251740124265_1.JPG,test
8968,1407,2,cabinet_final/201349070452_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/201349070452_1.JPG,train
75230,13832,3,chair_final/371192896158_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/371192896158_4.JPG,test
66385,12349,2,cabinet_final/281755134418_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/281755134418_1.JPG,test
104169,19226,9,sofa_final/281762058910_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/281762058910_0.JPG,test
54896,10324,11,table_final/221624228854_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/221624228854_0.JPG,train
74848,13761,3,chair_final/351232805803_9.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/351232805803_9.JPG,test
84178,15511,6,kettle_final/231657329004_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/231657329004_1.JPG,test
47501,8764,10,stapler_final/161783902107_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/161783902107_4.JPG,train
109068,20273,10,stapler_final/331609474001_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/331609474001_4.JPG,test
32458,5689,7,lamp_final/171707983253_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/171707983253_3.JPG,train
37103,6575,8,mug_final/141738867057_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/141738867057_1.JPG,train
50638,9404,11,table_final/121506558053_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/121506558053_1.JPG,train
24840,4320,6,kettle_final/131028046070_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/131028046070_1.JPG,train
38238,6801,8,mug_final/161787608266_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/161787608266_2.JPG,train
74455,13703,3,chair_final/331391699128_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/331391699128_0.JPG,test
86086,15864,6,kettle_final/281579526726_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/281579526726_0.JPG,test
107240,19884,10,stapler_final/271846621657_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/271846621657_1.JPG,test
47115,8685,10,stapler_final/151769162122_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/151769162122_1.JPG,train
40326,7209,8,mug_final/201386387006_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/201386387006_2.JPG,train
117249,22046,12,toaster_final/271956892395_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/271956892395_0.JPG,test
70754,13027,3,chair_final/261642703605_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/261642703605_0.JPG,test
81527,15026,5,fan_final/261988478118_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/fan_final/261988478118_0.JPG,test
10133,1592,3,chair_final/111514580979_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/111514580979_1.JPG,train
46448,8540,10,stapler_final/141098783111_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/141098783111_5.JPG,train
23546,4074,5,fan_final/201405499475_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/fan_final/201405499475_1.JPG,train
90665,16692,7,lamp_final/271477720370_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/271477720370_0.JPG,test
29951,5270,7,lamp_final/121713086169_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/121713086169_1.JPG,train
101942,18800,8,mug_final/400877665642_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/400877665642_4.JPG,test
73201,13456,3,chair_final/301408640881_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/301408640881_4.JPG,test
24148,4184,6,kettle_final/111737994181_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/111737994181_2.JPG,train
52307,9775,11,table_final/161470246878_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/161470246878_2.JPG,train
36470,6449,8,mug_final/131564868783_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/131564868783_0.JPG,train
5220,756,2,cabinet_final/131541204519_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/131541204519_0.JPG,train
109143,20289,10,stapler_final/331620320308_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/331620320308_1.JPG,test
47443,8756,10,stapler_final/161781208642_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/161781208642_3.JPG,train
110113,20531,11,table_final/231409048569_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/231409048569_0.JPG,test
103609,19119,9,sofa_final/261991337303_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/261991337303_3.JPG,test
33777,5937,7,lamp_final/191646890405_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/191646890405_5.JPG,train
44038,8006,9,sofa_final/171796767844_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/171796767844_0.JPG,train
108102,20058,10,stapler_final/301626769588_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/301626769588_1.JPG,test
101305,18669,8,mug_final/361355507747_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/361355507747_3.JPG,test
71376,13135,3,chair_final/271443825011_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/271443825011_0.JPG,test
38384,6831,8,mug_final/171415703809_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/171415703809_3.JPG,train
77736,14291,4,coffee_maker_final/262008158393_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/262008158393_4.JPG,test
104534,19310,9,sofa_final/291526054575_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/291526054575_1.JPG,test
76161,13992,4,coffee_maker_final/221854581889_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/221854581889_2.JPG,test
82181,15140,5,fan_final/281752605766_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/fan_final/281752605766_0.JPG,test
93998,17287,7,lamp_final/351459390198_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/351459390198_0.JPG,test
114918,21561,11,table_final/361135078210_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/361135078210_0.JPG,test
71603,13181,3,chair_final/271678012860_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/271678012860_0.JPG,test
18943,3250,4,coffee_maker_final/171881912081_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/171881912081_1.JPG,train
89868,16557,7,lamp_final/261576256864_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/261576256864_5.JPG,test
11045,1758,3,chair_final/131203460312_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/131203460312_1.JPG,train
78164,14381,4,coffee_maker_final/271958251701_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/271958251701_1.JPG,test
14626,2429,3,chair_final/201227827103_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/201227827103_3.JPG,train
71969,13246,3,chair_final/281386905733_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/281386905733_0.JPG,test
11814,1909,3,chair_final/150827538113_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/150827538113_0.JPG,train
30791,5405,7,lamp_final/141368608278_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/141368608278_1.JPG,train
5659,845,2,cabinet_final/141715890750_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/141715890750_1.JPG,train
42016,7530,9,sofa_final/111699973846_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/111699973846_4.JPG,train
110456,20613,11,table_final/251723880527_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/251723880527_1.JPG,test
78169,14382,4,coffee_maker_final/271958490898_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/271958490898_3.JPG,test
49261,9111,10,stapler_final/221822837114_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/221822837114_3.JPG,train
114139,21421,11,table_final/321607523424_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/321607523424_2.JPG,test
70326,12953,3,chair_final/251730003262_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/251730003262_5.JPG,test
58144,11038,12,toaster_final/181539173794_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/181539173794_2.JPG,train
33129,5814,7,lamp_final/181793493857_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/181793493857_1.JPG,train
107050,19843,10,stapler_final/261990500424_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/261990500424_2.JPG,test
17765,3037,4,coffee_maker_final/151619390202_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/151619390202_4.JPG,train
37064,6568,8,mug_final/141736547625_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/141736547625_1.JPG,train
108970,20250,10,stapler_final/331540898252_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/331540898252_2.JPG,test
112689,21100,11,table_final/281520480639_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/281520480639_4.JPG,test
85757,15803,6,kettle_final/271914210641_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/271914210641_1.JPG,test
11197,1788,3,chair_final/131353649346_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/131353649346_1.JPG,train
101754,18761,8,mug_final/391123730432_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/391123730432_2.JPG,test
20319,3484,4,coffee_maker_final/201409139078_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/201409139078_0.JPG,train
8406,1315,2,cabinet_final/190882250305_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/190882250305_4.JPG,train
98950,18212,8,mug_final/291535480027_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/291535480027_2.JPG,test
37431,6645,8,mug_final/151757901626_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/151757901626_1.JPG,train
175,35,1,bicycle_final/111705341883_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/111705341883_1.JPG,train
43870,7964,9,sofa_final/171388785453_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/171388785453_2.JPG,train
110034,20516,10,stapler_final/400965439543_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/400965439543_3.JPG,test
106815,19801,10,stapler_final/261951529042_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/261951529042_2.JPG,test
57235,10865,12,toaster_final/160839032350_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/160839032350_0.JPG,train
54215,10185,11,table_final/201228472396_11.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/201228472396_11.JPG,train
96131,17687,8,mug_final/261694452324_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/261694452324_1.JPG,test
39262,7004,8,mug_final/181806516032_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/181806516032_1.JPG,train
11637,1869,3,chair_final/141478721461_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/141478721461_2.JPG,train
6719,1053,2,cabinet_final/161734880942_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/161734880942_0.JPG,train
86332,15910,6,kettle_final/281773289174_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/281773289174_0.JPG,test
25401,4428,6,kettle_final/141741649313_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/141741649313_1.JPG,train
116262,21853,12,toaster_final/252043984078_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/252043984078_0.JPG,test
52035,9719,11,table_final/151499705913_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/151499705913_0.JPG,train
5721,864,2,cabinet_final/141727102157_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/141727102157_0.JPG,train
25791,4506,6,kettle_final/151768213912_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/151768213912_0.JPG,train
112063,20975,11,table_final/271695437773_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/271695437773_1.JPG,test
35351,6227,8,mug_final/111719035964_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/111719035964_1.JPG,train
18744,3211,4,coffee_maker_final/161797766811_8.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/161797766811_8.JPG,train
29560,5204,7,lamp_final/121148359238_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/121148359238_2.JPG,train
58113,11031,12,toaster_final/181185556015_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/181185556015_2.JPG,train
99942,18389,8,mug_final/321481809165_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/321481809165_2.JPG,test
17417,2965,4,coffee_maker_final/141732403808_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/coffee_maker_final/141732403808_2.JPG,train
96898,17833,8,mug_final/261995003353_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/261995003353_4.JPG,test
63119,11823,1,bicycle_final/371403108223_9.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/bicycle_final/371403108223_9.JPG,test
35694,6286,8,mug_final/111739462402_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/mug_final/111739462402_2.JPG,train
12830,2103,3,chair_final/171443425187_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/171443425187_1.JPG,train
86962,16023,6,kettle_final/301712702764_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/kettle_final/301712702764_0.JPG,test
45031,8237,9,sofa_final/181818157013_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/181818157013_1.JPG,train
55887,10571,12,toaster_final/121708642978_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/121708642978_0.JPG,train
109678,20426,10,stapler_final/371406605464_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/371406605464_1.JPG,test
43763,7919,9,sofa_final/161783833615_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/sofa_final/161783833615_2.JPG,train
6799,1069,2,cabinet_final/161763549349_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/161763549349_2.JPG,train
14513,2409,3,chair_final/201224595633_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/201224595633_2.JPG,train
66581,12387,2,cabinet_final/291402640743_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/cabinet_final/291402640743_1.JPG,test
32282,5659,7,lamp_final/161784339222_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/lamp_final/161784339222_4.JPG,train
73921,13595,3,chair_final/321598087448_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/chair_final/321598087448_1.JPG,test
46151,8478,10,stapler_final/130742189018_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/stapler_final/130742189018_2.JPG,train
117757,22144,12,toaster_final/291449330476_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/291449330476_0.JPG,test
110153,20538,11,table_final/231410154269_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/table_final/231410154269_1.JPG,test
115891,21770,12,toaster_final/231636161449_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/231636161449_2.JPG,test
