image_id,class_id,super_class_id,path,image_path,source_split,exists
56201,10637,12,toaster_final/121730885593_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/121730885593_0.JPG,train,True
56203,10638,12,toaster_final/121730903354_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/121730903354_0.JPG,train,True
56209,10641,12,toaster_final/121730954340_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/121730954340_0.JPG,train,True
56214,10643,12,toaster_final/121731033306_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/121731033306_1.JPG,train,True
56220,10646,12,toaster_final/121731449258_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/121731449258_0.JPG,train,True
56225,10648,12,toaster_final/121731456717_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/121731456717_1.JPG,train,True
56228,10650,12,toaster_final/121732241144_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/121732241144_0.JPG,train,True
56231,10651,12,toaster_final/121732248043_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/121732248043_0.JPG,train,True
56240,10652,12,toaster_final/121732281739_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/121732281739_5.JPG,train,True
56251,10654,12,toaster_final/130598392923_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/130598392923_2.JPG,train,True
56278,10660,12,toaster_final/131135073069_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131135073069_0.JPG,train,True
56282,10662,12,toaster_final/131383398627_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131383398627_0.JPG,train,True
56286,10664,12,toaster_final/131465673785_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131465673785_0.JPG,train,True
56294,10666,12,toaster_final/131494371096_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131494371096_0.JPG,train,True
56296,10667,12,toaster_final/131499831464_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131499831464_0.JPG,train,True
56299,10668,12,toaster_final/131538017880_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131538017880_1.JPG,train,True
56307,10670,12,toaster_final/131550256135_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131550256135_0.JPG,train,True
56312,10672,12,toaster_final/131553380824_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131553380824_0.JPG,train,True
56323,10676,12,toaster_final/131559677373_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131559677373_0.JPG,train,True
56341,10680,12,toaster_final/131567252834_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131567252834_0.JPG,train,True
56343,10681,12,toaster_final/131568136637_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131568136637_0.JPG,train,True
56346,10682,12,toaster_final/131569672790_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131569672790_0.JPG,train,True
56355,10683,12,toaster_final/131571185372_7.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131571185372_7.JPG,train,True
56368,10685,12,toaster_final/131572278738_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131572278738_1.JPG,train,True
56383,10688,12,toaster_final/131575089061_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131575089061_2.JPG,train,True
56395,10690,12,toaster_final/131575612889_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131575612889_1.JPG,train,True
56402,10692,12,toaster_final/131575934848_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131575934848_1.JPG,train,True
56404,10693,12,toaster_final/131575934853_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131575934853_0.JPG,train,True
56408,10694,12,toaster_final/131575966298_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131575966298_2.JPG,train,True
56417,10695,12,toaster_final/131576195676_8.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131576195676_8.JPG,train,True
56434,10698,12,toaster_final/131576817672_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131576817672_5.JPG,train,True
56440,10699,12,toaster_final/131577380795_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131577380795_5.JPG,train,True
56443,10700,12,toaster_final/131577440141_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131577440141_0.JPG,train,True
56447,10701,12,toaster_final/131578059085_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/131578059085_2.JPG,train,True
56479,10708,12,toaster_final/141478893617_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141478893617_4.JPG,train,True
56482,10709,12,toaster_final/141612263638_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141612263638_2.JPG,train,True
56495,10712,12,toaster_final/141625693527_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141625693527_2.JPG,train,True
56501,10714,12,toaster_final/141657520824_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141657520824_0.JPG,train,True
56507,10715,12,toaster_final/141681952915_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141681952915_2.JPG,train,True
56513,10716,12,toaster_final/141696076426_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141696076426_2.JPG,train,True
56528,10719,12,toaster_final/141713903624_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141713903624_0.JPG,train,True
56566,10726,12,toaster_final/141724219471_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141724219471_1.JPG,train,True
56577,10729,12,toaster_final/141729697789_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141729697789_0.JPG,train,True
56584,10730,12,toaster_final/141730166610_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141730166610_2.JPG,train,True
56596,10732,12,toaster_final/141734158822_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141734158822_5.JPG,train,True
56670,10743,12,toaster_final/141741137513_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141741137513_4.JPG,train,True
56677,10744,12,toaster_final/141741182752_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141741182752_2.JPG,train,True
56684,10745,12,toaster_final/141741420826_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141741420826_2.JPG,train,True
56687,10746,12,toaster_final/141742302404_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141742302404_2.JPG,train,True
56733,10754,12,toaster_final/141743276872_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141743276872_1.JPG,train,True
56748,10756,12,toaster_final/141744214924_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141744214924_1.JPG,train,True
56771,10761,12,toaster_final/141745506918_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141745506918_0.JPG,train,True
56774,10762,12,toaster_final/141745514730_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141745514730_1.JPG,train,True
56781,10766,12,toaster_final/141745587177_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141745587177_0.JPG,train,True
56786,10768,12,toaster_final/141745641452_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141745641452_1.JPG,train,True
56789,10770,12,toaster_final/141745661730_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141745661730_0.JPG,train,True
56792,10771,12,toaster_final/141745667566_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141745667566_1.JPG,train,True
56795,10773,12,toaster_final/141745700046_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141745700046_0.JPG,train,True
56798,10774,12,toaster_final/141746197565_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/141746197565_1.JPG,train,True
56807,10777,12,toaster_final/150925448448_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/150925448448_0.JPG,train,True
56814,10778,12,toaster_final/151010514948_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151010514948_5.JPG,train,True
56836,10784,12,toaster_final/151233457055_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151233457055_1.JPG,train,True
56847,10786,12,toaster_final/151268155894_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151268155894_3.JPG,train,True
56853,10787,12,toaster_final/151321700212_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151321700212_5.JPG,train,True
56865,10791,12,toaster_final/151474132171_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151474132171_2.JPG,train,True
56886,10797,12,toaster_final/151635457466_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151635457466_0.JPG,train,True
56909,10802,12,toaster_final/151681516238_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151681516238_1.JPG,train,True
56919,10804,12,toaster_final/151687129418_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151687129418_0.JPG,train,True
56921,10805,12,toaster_final/151701424506_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151701424506_0.JPG,train,True
56929,10807,12,toaster_final/151704905536_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151704905536_0.JPG,train,True
56964,10813,12,toaster_final/151748452550_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151748452550_1.JPG,train,True
56967,10814,12,toaster_final/151750687184_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151750687184_0.JPG,train,True
56975,10816,12,toaster_final/151751756705_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151751756705_1.JPG,train,True
56988,10818,12,toaster_final/151755835009_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151755835009_5.JPG,train,True
56998,10821,12,toaster_final/151758890053_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151758890053_0.JPG,train,True
57015,10824,12,toaster_final/151761751945_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151761751945_5.JPG,train,True
57023,10825,12,toaster_final/151762614426_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151762614426_3.JPG,train,True
57042,10827,12,toaster_final/151764728247_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151764728247_4.JPG,train,True
57048,10829,12,toaster_final/151765391700_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151765391700_0.JPG,train,True
57055,10830,12,toaster_final/151766549222_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151766549222_1.JPG,train,True
57063,10832,12,toaster_final/151767924439_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151767924439_2.JPG,train,True
57074,10833,12,toaster_final/151768948345_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151768948345_3.JPG,train,True
57076,10834,12,toaster_final/151770189858_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151770189858_0.JPG,train,True
57079,10835,12,toaster_final/151770812833_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151770812833_0.JPG,train,True
57086,10836,12,toaster_final/151771582666_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151771582666_2.JPG,train,True
57101,10837,12,toaster_final/151772920830_7.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151772920830_7.JPG,train,True
57104,10838,12,toaster_final/151773897607_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151773897607_1.JPG,train,True
57106,10839,12,toaster_final/151774857819_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151774857819_0.JPG,train,True
57129,10842,12,toaster_final/151774948153_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151774948153_2.JPG,train,True
57137,10843,12,toaster_final/151774948393_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151774948393_0.JPG,train,True
57157,10845,12,toaster_final/151775216029_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151775216029_0.JPG,train,True
57179,10850,12,toaster_final/151775846936_10.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151775846936_10.JPG,train,True
57194,10851,12,toaster_final/151776370564_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151776370564_5.JPG,train,True
57208,10856,12,toaster_final/151778685810_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151778685810_1.JPG,train,True
57217,10858,12,toaster_final/151778862459_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151778862459_4.JPG,train,True
57220,10859,12,toaster_final/151778903719_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151778903719_0.JPG,train,True
57230,10862,12,toaster_final/151780772728_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151780772728_2.JPG,train,True
57231,10863,12,toaster_final/151781215934_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/151781215934_0.JPG,train,True
57233,10864,12,toaster_final/160790752282_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/160790752282_0.JPG,train,True
57238,10865,12,toaster_final/160839032350_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/160839032350_3.JPG,train,True
57243,10867,12,toaster_final/161001560365_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161001560365_0.JPG,train,True
57259,10871,12,toaster_final/161571975367_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161571975367_1.JPG,train,True
57265,10872,12,toaster_final/161626803710_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161626803710_1.JPG,train,True
57280,10875,12,toaster_final/161703564233_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161703564233_3.JPG,train,True
57288,10876,12,toaster_final/161703784523_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161703784523_2.JPG,train,True
57296,10877,12,toaster_final/161714929188_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161714929188_4.JPG,train,True
57311,10879,12,toaster_final/161723254601_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161723254601_0.JPG,train,True
57321,10882,12,toaster_final/161735075826_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161735075826_1.JPG,train,True
57323,10883,12,toaster_final/161743969765_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161743969765_1.JPG,train,True
57324,10884,12,toaster_final/161750707645_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161750707645_0.JPG,train,True
57332,10886,12,toaster_final/161762740707_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161762740707_3.JPG,train,True
57337,10887,12,toaster_final/161765056166_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161765056166_4.JPG,train,True
57338,10888,12,toaster_final/161766387914_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161766387914_0.JPG,train,True
57355,10893,12,toaster_final/161770080129_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161770080129_3.JPG,train,True
57356,10894,12,toaster_final/161772608833_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161772608833_0.JPG,train,True
57370,10898,12,toaster_final/161773519176_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161773519176_1.JPG,train,True
57376,10899,12,toaster_final/161774965856_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161774965856_2.JPG,train,True
57394,10902,12,toaster_final/161776532332_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161776532332_3.JPG,train,True
57428,10908,12,toaster_final/161780921790_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161780921790_3.JPG,train,True
57440,10911,12,toaster_final/161783593901_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161783593901_2.JPG,train,True
57447,10912,12,toaster_final/161784816083_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161784816083_1.JPG,train,True
57461,10915,12,toaster_final/161784913779_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161784913779_1.JPG,train,True
57464,10916,12,toaster_final/161785454421_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161785454421_1.JPG,train,True
57483,10919,12,toaster_final/161787685450_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161787685450_0.JPG,train,True
57489,10920,12,toaster_final/161789251630_3.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161789251630_3.JPG,train,True
57502,10922,12,toaster_final/161789849411_7.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161789849411_7.JPG,train,True
57507,10923,12,toaster_final/161790005545_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161790005545_2.JPG,train,True
57509,10924,12,toaster_final/161790199557_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161790199557_1.JPG,train,True
57514,10925,12,toaster_final/161790270137_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161790270137_4.JPG,train,True
57545,10929,12,toaster_final/161791399446_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161791399446_2.JPG,train,True
57564,10932,12,toaster_final/161792513668_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161792513668_1.JPG,train,True
57591,10936,12,toaster_final/161793774110_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161793774110_0.JPG,train,True
57607,10939,12,toaster_final/161794279491_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161794279491_0.JPG,train,True
57615,10940,12,toaster_final/161794553690_6.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161794553690_6.JPG,train,True
57622,10941,12,toaster_final/161794584277_5.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161794584277_5.JPG,train,True
57625,10942,12,toaster_final/161794606189_2.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161794606189_2.JPG,train,True
57636,10944,12,toaster_final/161794780113_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161794780113_4.JPG,train,True
57641,10945,12,toaster_final/161795168437_1.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/161795168437_1.JPG,train,True
57645,10947,12,toaster_final/170394852419_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/170394852419_0.JPG,train,True
57652,10948,12,toaster_final/170590436978_4.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/170590436978_4.JPG,train,True
57670,10952,12,toaster_final/171429490486_0.JPG,/kaggle/working/DINOv3-FAISS-HNSW-SOP-VisualProductSearch/data/raw/Stanford_Online_Products/toaster_final/171429490486_0.JPG,train,True
